Gene	FC	FDR	pct.exp	ID	Class	Direction
1511	SLC35F3	0.855296870739736	3.33828434700701e-181	86.2003179650238	DG_Posterior	DG	Posterior
1512	SLC44A1	-0.705467331137525	1.26313644492153e-92	70.0688924218336	DG_Anterior	DG	Anterior
1513	SLC47A1	0.582191286089807	1.08683961742845e-55	64.6846846846847	DG_Posterior	DG	Posterior
1514	SLIT1	0.347894851474992	7.47035464589556e-24	74.2872284048755	DG_Posterior	DG	Posterior
1515	SNED1	0.353175938485564	2.54921147099047e-22	64.0805511393747	DG_Posterior	DG	Posterior
1516	SNTG1	0.5363579621204	7.10805177343426e-76	87.6629570747218	DG_Posterior	DG	Posterior
1517	SORL1	0.34440228558517	4.01985919928531e-24	69.8145204027557	DG_Posterior	DG	Posterior
1518	SPATA6	-0.313710240254199	3.45353943595831e-33	26.8892421833598	DG_Anterior	DG	Anterior
1519	SPHKAP	0.707178921711934	3.88389417804595e-104	84.7164811870694	DG_Posterior	DG	Posterior
1520	ST18	-0.750797911178448	6.065296014522e-80	57.3502914679385	DG_Anterior	DG	Anterior
1521	ST6GALNAC5	0.435803918078004	2.72338501429948e-52	94.3614202437732	DG_Posterior	DG	Posterior
1522	STARD13	-0.379752853997563	7.88406590755881e-22	27.8113407525172	DG_Anterior	DG	Anterior
1523	STXBP5L	0.54971751370669	3.49238371964908e-237	98.3465818759936	DG_Posterior	DG	Posterior
1524	SUSD4	0.377500658857955	3.60443303644661e-34	80.1059883412825	DG_Posterior	DG	Posterior
1525	SYNJ2	-0.45491940907889	2.01716470984779e-43	31.1605723370429	DG_Anterior	DG	Anterior
1526	SYNPR	0.356233862959215	3.07625017880421e-36	86.5182829888712	DG_Posterior	DG	Posterior
1527	TANC1	0.32946761679437	4.7058714748087e-18	60.7949125596184	DG_Posterior	DG	Posterior
1528	TCF12	-0.313972559608554	8.43111868736189e-33	82.7662957074722	DG_Anterior	DG	Anterior
1529	TENM2	-0.317265261288118	6.70112070248706e-43	97.0323264440912	DG_Anterior	DG	Anterior
1530	TENM3	-0.832734312467541	1.3461600842294e-134	47.6205617382088	DG_Anterior	DG	Anterior
1531	THSD7A	0.313900337455748	3.84188976467609e-22	56.3540010598834	DG_Posterior	DG	Posterior
1532	TIAM1	0.385113142894139	7.3593578689064e-86	93.8950715421304	DG_Posterior	DG	Posterior
1533	TLL1	0.39221672339773	1.19208671466906e-31	83.1266560678325	DG_Posterior	DG	Posterior
1534	TMEFF2	-0.309289419927191	5.26885769021465e-26	83.4658187599364	DG_Anterior	DG	Anterior
1535	TMEM144	-0.746733905017114	3.07515617185299e-99	36.3010068892422	DG_Anterior	DG	Anterior
1536	TMEM165	-0.699646661887182	1.35390287161471e-80	44.6422893481717	DG_Anterior	DG	Anterior
1537	TMTC2	-0.890826207023871	9.58539858778661e-114	39.0885002649709	DG_Anterior	DG	Anterior
1538	TNNT2	0.409815473720215	1.46052538870782e-59	35.4425013248543	DG_Posterior	DG	Posterior
1539	TRIM2	-0.410682044493145	1.03164655357086e-40	71.2347641759406	DG_Anterior	DG	Anterior
1540	TTC39C	0.441130876104302	1.09573234141282e-32	70.9803921568627	DG_Posterior	DG	Posterior
1541	TTLL7	-0.498725212447878	2.61735459025556e-63	72.5596184419714	DG_Anterior	DG	Anterior
1542	UNC13C	0.77679909118356	2.50218056422326e-74	62.8934817170111	DG_Posterior	DG	Posterior
1543	UNC5C	-0.790899561789512	1.45735673777626e-98	57.1489136195019	DG_Anterior	DG	Anterior
1544	USP54	-0.332022288172551	8.60385013375873e-31	31.6057233704292	DG_Anterior	DG	Anterior
1545	WBSCR17	0.601730966886699	2.28530215664161e-134	92.5384207737149	DG_Posterior	DG	Posterior
1546	ZBTB20	0.308754553365321	2.12308851689791e-77	98.3041865394807	DG_Posterior	DG	Posterior
1547	ZDHHC14	-0.327697643775416	3.53211847311008e-24	40.9326974032856	DG_Anterior	DG	Anterior
1548	ZFYVE28	0.325213686427934	1.02480857192467e-20	56.8203497615262	DG_Posterior	DG	Posterior
1549	ZNF536	-0.302707213869601	6.72210182455207e-26	55.2305246422893	DG_Anterior	DG	Anterior
1550	ZNF652	-0.338123906897024	1.40139503140413e-29	40.6253312135665	DG_Anterior	DG	Anterior
1551	ZNF804A	0.307504433397817	8.82783648446946e-15	70.8744038155803	DG_Posterior	DG	Posterior
1552	ADARB2	-0.332590410968144	8.43574421382369e-07	80.848896434635	IN_Anterior	IN	Anterior
1553	CTNNA3	-0.309261904660734	3.05209200028305e-17	62.5297113752122	IN_Anterior	IN	Anterior
1554	ELOVL5	0.389680639608551	6.2959541926312e-38	39.6943972835314	IN_Posterior	IN	Posterior
1555	ERBB4	-0.322153382696378	3.81412774940815e-16	94.7707979626486	IN_Anterior	IN	Anterior
1556	KIAA1217	0.315148458864258	1.4244466972021e-12	57.7758913412564	IN_Posterior	IN	Posterior
1557	ST6GALNAC5	0.332071679182947	3.07194590971507e-19	53.5823429541596	IN_Posterior	IN	Posterior
